,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,coordinates,bedrooms_bathrooms,sqft_lot_sqft_living,sqft_living_sqft_living15,sqft_living_bedrooms,grade_category
3076,3332500265,311000.0,2,1.0,860,3300,1.0,Very Good,6,860,0.0,1903,0.0,1380,4400,"[47.5496, -122.279]",2.0,3.8372093023255816,0.6231884057971014,430.0,low
3077,4027700853,387500.0,6,2.0,2400,7684,1.0,Average,6,1200,1200.0,1932,2005.0,1290,9800,"[47.7705, -122.269]",3.0,3.2016666666666667,1.8604651162790697,400.0,low
3078,7301300215,370000.0,4,2.0,1640,7200,1.0,Average,7,1640,0.0,1963,0.0,1500,9000,"[47.7471, -122.324]",2.0,4.390243902439025,1.0933333333333333,410.0,medium
3079,7663700792,228000.0,2,1.0,1060,6100,1.0,Average,6,1060,0.0,1951,0.0,1550,9150,"[47.7317, -122.296]",2.0,5.754716981132075,0.6838709677419355,530.0,low
3080,2919702235,740000.0,2,1.75,2080,4800,1.0,Very Good,7,1080,1000.0,1923,0.0,1310,4800,"[47.6896, -122.362]",1.1428571428571428,2.3076923076923075,1.5877862595419847,1040.0,medium
3081,5476200123,200000.0,4,2.0,2090,6630,1.0,Average,7,1070,1020.0,1974,0.0,1550,7980,"[47.5077, -122.268]",2.0,3.172248803827751,1.3483870967741935,522.5,medium
3082,3797002585,660000.0,3,1.0,1240,3500,1.0,Good,7,1240,0.0,1927,0.0,1650,3360,"[47.6835, -122.347]",3.0,2.8225806451612905,0.7515151515151515,413.3333333333333,medium
3083,8864000735,275000.0,4,2.0,2030,8426,2.0,Average,7,2030,0.0,1944,0.0,1190,7007,"[47.4806, -122.287]",2.0,4.150738916256158,1.7058823529411764,507.5,medium
3084,1193000115,708000.0,2,1.0,1120,5250,1.0,Average,7,950,170.0,1938,0.0,1510,5250,"[47.6496, -122.392]",2.0,4.6875,0.7417218543046358,560.0,medium
3085,7334501240,280000.0,3,2.5,1270,9675,2.0,Average,8,1270,0.0,1993,0.0,1270,11700,"[47.4639, -121.744]",1.2,7.618110236220472,1.0,423.3333333333333,medium
3086,7885801460,325000.0,4,2.5,2260,5702,2.0,Average,8,2260,0.0,2002,0.0,2450,6381,"[47.3488, -122.151]",1.6,2.523008849557522,0.9224489795918367,565.0,medium
3087,1823099076,495000.0,3,2.5,1780,47480,2.0,Average,7,1780,0.0,1995,0.0,1890,51836,"[47.4723, -121.707]",1.2,26.674157303370787,0.9417989417989417,593.3333333333334,medium
3088,8900000110,691000.0,2,2.0,1780,3810,1.5,Average,7,980,800.0,1922,0.0,1690,3810,"[47.6474, -122.362]",1.0,2.140449438202247,1.0532544378698225,890.0,medium
3089,251620110,2290000.0,4,2.5,4080,18362,2.0,Good,11,4080,0.0,1983,0.0,4080,19991,"[47.6344, -122.214]",1.6,4.500490196078432,1.0,1020.0,high
3090,221049191,329500.0,3,2.5,2120,22482,1.0,Very Good,7,1360,760.0,1979,0.0,2330,16016,"[47.341, -122.265]",1.2,10.604716981132075,0.9098712446351931,706.6666666666666,medium
3091,9264950940,348000.0,3,2.5,2060,7458,2.0,Average,9,2060,0.0,1989,0.0,2480,7743,"[47.3045, -122.351]",1.2,3.6203883495145632,0.8306451612903226,686.6666666666666,medium
3092,8820902540,425000.0,2,1.0,1670,6212,1.0,Good,7,1670,0.0,1947,0.0,1670,7272,"[47.7152, -122.282]",2.0,3.7197604790419163,1.0,835.0,medium
3093,3438500625,210000.0,3,1.0,1080,21043,1.0,Average,6,1080,0.0,1942,0.0,1380,7620,"[47.5515, -122.357]",3.0,19.48425925925926,0.782608695652174,360.0,low
3094,7452500315,285000.0,2,1.0,1210,4895,1.0,Average,6,710,500.0,1951,0.0,1100,6000,"[47.5202, -122.373]",2.0,4.045454545454546,1.1,605.0,low
3095,8945200750,222000.0,3,1.0,990,8840,1.0,Average,6,990,0.0,1966,0.0,1120,8625,"[47.3074, -122.371]",3.0,8.929292929292929,0.8839285714285714,330.0,low
3096,2599001240,200000.0,4,2.5,1720,9600,1.0,Average,7,1120,600.0,1961,0.0,1520,9400,"[47.2917, -122.188]",1.6,5.5813953488372094,1.131578947368421,430.0,medium
3097,5360200054,247500.0,3,2.0,1530,8749,1.0,Average,7,1530,0.0,1995,0.0,1750,8749,"[47.2974, -122.372]",1.5,5.718300653594771,0.8742857142857143,510.0,medium
3098,622069006,1500000.0,4,5.5,6550,217374,1.0,Average,11,5400,1150.0,2006,0.0,4110,50378,"[47.4302, -122.095]",0.7272727272727273,33.18687022900763,1.5936739659367396,1637.5,high
3099,84000245,190000.0,3,1.75,1100,9452,1.0,Average,6,1100,0.0,1942,0.0,1350,9452,"[47.4864, -122.337]",1.7142857142857142,8.592727272727272,0.8148148148148148,366.6666666666667,low
3100,5605000590,975000.0,4,2.5,3020,4950,1.5,Good,9,2020,1000.0,1921,0.0,2300,5450,"[47.6467, -122.304]",1.6,1.6390728476821192,1.3130434782608695,755.0,medium
3101,6613000015,1130000.0,4,3.0,3180,4649,2.0,Good,9,2070,1110.0,1925,0.0,2720,5980,"[47.6583, -122.273]",1.3333333333333333,1.4619496855345913,1.1691176470588236,795.0,medium
3102,5151600195,283200.0,4,1.75,1830,12540,1.0,Good,8,1130,700.0,1958,0.0,2020,12540,"[47.3348, -122.324]",2.2857142857142856,6.852459016393443,0.905940594059406,457.5,medium
3103,7308900490,650000.0,3,2.5,2540,8073,1.0,Good,8,1880,660.0,1937,0.0,2110,7702,"[47.7176, -122.36]",1.2,3.1783464566929136,1.2037914691943128,846.6666666666666,medium
3104,2222900082,449500.0,3,2.0,1770,6610,1.0,Good,7,960,810.0,1954,0.0,2010,4361,"[47.7703, -122.343]",1.5,3.7344632768361583,0.8805970149253731,590.0,medium
3105,3574801720,400000.0,3,1.75,1470,6682,1.0,Average,7,1470,0.0,1987,0.0,1790,7379,"[47.7315, -122.226]",1.7142857142857142,4.545578231292517,0.8212290502793296,490.0,medium
3106,1721801591,89950.0,1,1.0,570,4080,1.0,Average,5,570,0.0,1942,0.0,890,5100,"[47.5098, -122.334]",1.0,7.157894736842105,0.6404494382022472,570.0,low
3107,2641800015,158800.0,3,1.0,960,8291,1.0,Average,6,960,0.0,1950,0.0,1110,8231,"[47.5006, -122.334]",3.0,8.636458333333334,0.8648648648648649,320.0,low
3108,7625703885,870000.0,4,3.0,2940,7108,2.0,Average,9,2220,720.0,2011,0.0,2240,7950,"[47.5437, -122.395]",1.3333333333333333,2.417687074829932,1.3125,735.0,medium
3109,3751600176,196000.0,3,1.5,1000,18568,1.0,Average,6,1000,0.0,1989,0.0,1610,17420,"[47.2976, -122.271]",2.0,18.568,0.6211180124223602,333.3333333333333,low
3110,5035300750,850000.0,3,1.75,2450,8603,1.0,Very Good,8,1340,1110.0,1940,0.0,2280,5779,"[47.6536, -122.414]",1.7142857142857142,3.5114285714285716,1.0745614035087718,816.6666666666666,medium
3111,9510970300,775000.0,4,2.5,3310,5101,2.0,Average,9,3310,0.0,2005,0.0,3010,5176,"[47.6649, -122.08]",1.6,1.5410876132930513,1.0996677740863787,827.5,medium
3112,9286100300,483500.0,3,2.5,1670,4308,2.0,Average,8,1670,0.0,2001,0.0,1670,2897,"[47.5307, -122.047]",1.2,2.5796407185628745,1.0,556.6666666666666,medium
3113,4047200850,387000.0,3,1.5,1620,21929,2.0,Average,7,1620,0.0,1990,0.0,1600,21679,"[47.767, -121.903]",2.0,13.53641975308642,1.0125,540.0,medium
3114,4019300195,900000.0,3,3.0,2990,30869,2.0,Average,10,2990,0.0,1951,2003.0,1750,15802,"[47.7602, -122.278]",1.0,10.324080267558529,1.7085714285714286,996.6666666666666,high
3115,7891600590,336000.0,3,1.5,1240,5000,1.0,Average,7,1240,0.0,1964,0.0,1050,5000,"[47.5659, -122.36]",2.0,4.032258064516129,1.180952380952381,413.3333333333333,medium
3116,5249802424,415000.0,2,1.0,670,6000,1.0,Very Good,6,670,0.0,1949,0.0,1240,5040,"[47.56100000000001, -122.275]",2.0,8.955223880597014,0.5403225806451613,335.0,low
3117,9209900315,350000.0,3,1.5,1320,4400,1.0,Average,6,1320,0.0,1909,0.0,1350,4400,"[47.6231, -122.292]",2.0,3.3333333333333335,0.9777777777777777,440.0,low
3118,7237500590,1320000.0,4,5.25,6110,10369,2.0,Average,11,6110,0.0,2005,0.0,4190,10762,"[47.5285, -122.135]",0.7619047619047619,1.6970540098199673,1.458233890214797,1527.5,high
3119,3271800850,765000.0,3,1.75,2440,5800,1.0,Good,8,1320,1120.0,1945,0.0,2530,5800,"[47.6474, -122.412]",1.7142857142857142,2.377049180327869,0.9644268774703557,813.3333333333334,medium
3120,1023059511,527000.0,4,2.5,2900,6736,2.0,Average,8,2900,0.0,2013,0.0,2900,6736,"[47.4954, -122.152]",1.6,2.322758620689655,1.0,725.0,medium
3121,4109600195,524000.0,4,2.75,2310,5000,1.5,Very Good,8,1480,830.0,1908,0.0,1100,5000,"[47.5502, -122.268]",1.4545454545454546,2.1645021645021645,2.1,577.5,medium
3122,5100401468,448000.0,2,1.0,1110,5413,1.0,Average,6,890,220.0,1937,0.0,1300,5413,"[47.6925, -122.32]",2.0,4.876576576576577,0.8538461538461538,555.0,low
3123,1926069137,775000.0,4,3.25,4100,241322,2.0,Average,9,2500,1600.0,1981,0.0,3770,87821,"[47.7302, -122.096]",1.2307692307692308,58.8590243902439,1.0875331564986737,1025.0,medium
3124,3828000405,176500.0,3,1.0,930,9900,1.5,Good,5,930,0.0,1910,0.0,930,7200,"[47.3745, -122.231]",3.0,10.64516129032258,1.0,310.0,low
3125,7773800015,750000.0,4,2.25,2420,11120,1.0,Good,8,1620,800.0,1952,0.0,2210,8497,"[47.4954, -122.366]",1.7777777777777777,4.595041322314049,1.0950226244343892,605.0,medium
3126,1084000107,1270000.0,4,2.25,2870,6000,1.0,Very Good,8,1730,1140.0,1951,0.0,2370,5500,"[47.6362, -122.282]",1.7777777777777777,2.0905923344947737,1.2109704641350212,717.5,medium
3127,7832800015,250000.0,3,1.0,1480,6750,1.0,Average,7,1480,0.0,1958,0.0,1480,7594,"[47.505, -122.366]",3.0,4.5608108108108105,1.0,493.3333333333333,medium
3128,9829200590,759000.0,3,2.75,1960,6390,1.5,Very Good,8,1960,0.0,1900,0.0,2440,5870,"[47.6032, -122.285]",1.0909090909090908,3.260204081632653,0.8032786885245902,653.3333333333334,medium
3129,8127700820,640000.0,3,2.0,1470,4640,1.5,Good,7,1470,0.0,1926,0.0,1700,5000,"[47.6398, -122.393]",1.5,3.1564625850340136,0.8647058823529412,490.0,medium
3130,9547202265,990000.0,3,3.25,2460,4182,2.0,Very Good,8,2100,360.0,1910,0.0,2370,4284,"[47.6782, -122.311]",0.9230769230769231,1.7,1.0379746835443038,820.0,medium
3131,7663700261,395000.0,4,1.75,1960,7945,1.0,Good,7,980,980.0,1946,0.0,1290,7945,"[47.7326, -122.291]",2.2857142857142856,4.053571428571429,1.5193798449612403,490.0,medium
3132,1445200110,275000.0,2,1.5,1160,1103,2.0,Average,7,890,270.0,2006,0.0,1160,1086,"[47.7677, -122.315]",1.3333333333333333,0.9508620689655173,1.0,580.0,medium
3133,1023059313,390000.0,3,2.5,1910,4755,2.0,Average,8,1910,0.0,1997,0.0,2460,6099,"[47.4956, -122.162]",1.2,2.4895287958115184,0.7764227642276422,636.6666666666666,medium
3134,170000215,752500.0,5,2.75,2720,4680,1.5,Good,8,1710,0.0,1913,0.0,1670,4800,"[47.6612, -122.363]",1.8181818181818181,1.7205882352941178,1.6287425149700598,544.0,medium
3135,7550801220,450000.0,2,1.0,1020,5000,1.5,Good,6,1020,0.0,1906,0.0,1490,5000,"[47.6725, -122.396]",2.0,4.901960784313726,0.6845637583892618,510.0,low
3136,7518501390,473000.0,2,1.0,900,5100,1.0,Good,7,900,0.0,1909,0.0,1400,5100,"[47.6804, -122.378]",2.0,5.666666666666667,0.6428571428571429,450.0,medium
3137,9407102460,178500.0,3,1.75,1120,10450,1.0,Average,7,1120,0.0,1973,0.0,1250,10414,"[47.4418, -121.772]",1.7142857142857142,9.330357142857142,0.896,373.3333333333333,medium
3138,8567300110,485000.0,3,2.5,2340,59058,1.0,Average,8,2340,0.0,1985,0.0,2700,37263,"[47.4052, -122.028]",1.2,25.23846153846154,0.8666666666666667,780.0,medium
3139,5029450110,215000.0,3,1.5,1410,8415,1.0,Good,7,780,630.0,1982,0.0,1440,7361,"[47.2914, -122.368]",2.0,5.968085106382978,0.9791666666666666,470.0,medium
3140,7915100490,589000.0,4,1.75,1920,4862,1.0,Very Good,7,1060,860.0,1919,0.0,1840,4862,"[47.5747, -122.384]",2.2857142857142856,2.5322916666666666,1.0434782608695652,480.0,medium
3141,114101500,325000.0,4,1.75,1370,9993,1.0,Average,6,1370,0.0,1918,0.0,1650,11592,"[47.7572, -122.228]",2.2857142857142856,7.294160583941606,0.8303030303030303,342.5,low
3142,9274201807,580000.0,3,2.5,1590,1937,2.5,Average,8,1590,0.0,2004,0.0,1620,2022,"[47.5903, -122.388]",1.2,1.2182389937106919,0.9814814814814815,530.0,medium
3143,7893206095,181100.0,4,1.75,1850,7500,1.0,Average,7,1850,0.0,1954,0.0,1460,7500,"[47.4217, -122.333]",2.2857142857142856,4.054054054054054,1.2671232876712328,462.5,medium
3144,2770602265,345000.0,3,2.0,1430,4200,1.0,Good,7,830,600.0,1908,0.0,1540,5000,"[47.6462, -122.384]",1.5,2.937062937062937,0.9285714285714286,476.6666666666667,medium
3145,5418200245,781000.0,3,1.75,1940,8729,1.0,Average,8,1460,480.0,1960,0.0,2250,9165,"[47.7027, -122.282]",1.7142857142857142,4.499484536082474,0.8622222222222222,646.6666666666666,medium
3146,7228502150,402500.0,4,1.0,1270,3630,1.5,Average,7,1270,0.0,1903,0.0,1420,4848,"[47.6135, -122.307]",4.0,2.858267716535433,0.8943661971830986,317.5,medium
3147,7972601030,426000.0,3,1.5,1380,7200,1.0,Average,7,1080,300.0,1948,0.0,1220,7200,"[47.5292, -122.348]",2.0,5.217391304347826,1.1311475409836065,460.0,medium
3148,7853270940,389000.0,3,2.5,1720,4515,2.0,Average,7,1720,0.0,2005,0.0,2220,4618,"[47.5426, -121.879]",1.2,2.625,0.7747747747747747,573.3333333333334,medium
3149,5561401220,670000.0,6,3.0,4050,36171,2.0,Good,8,2620,1430.0,1970,0.0,3660,42874,"[47.4708, -122.015]",2.0,8.931111111111111,1.1065573770491803,675.0,medium
3150,1336800015,1510000.0,4,3.25,3660,5800,2.5,Average,10,3360,300.0,1909,1995.0,3240,5800,"[47.6283, -122.312]",1.2307692307692308,1.5846994535519126,1.1296296296296295,915.0,high
3151,8944750850,288400.0,3,2.25,1870,3230,2.0,Average,7,1870,0.0,1997,0.0,1620,3363,"[47.4915, -122.167]",1.3333333333333333,1.7272727272727273,1.154320987654321,623.3333333333334,medium
3152,3362400590,700000.0,4,2.0,2230,4635,1.5,Very Good,7,1510,720.0,1908,0.0,1520,4635,"[47.682, -122.349]",2.0,2.07847533632287,1.4671052631578947,557.5,medium
3153,6821100195,830000.0,4,3.0,2020,6000,1.0,Average,8,1220,800.0,1968,2015.0,1400,6000,"[47.6563, -122.401]",1.3333333333333333,2.9702970297029703,1.4428571428571428,505.0,medium
3154,1827200265,1900000.0,2,2.75,3690,32044,2.0,Average,12,3690,0.0,1989,0.0,2310,26988,"[47.4485, -122.369]",0.7272727272727273,8.684010840108401,1.5974025974025974,1845.0,high
3155,5100401429,350500.0,2,1.0,1450,6380,1.0,Average,7,1450,0.0,1967,0.0,1240,6380,"[47.6924, -122.321]",2.0,4.4,1.1693548387096775,725.0,medium
3156,6116500028,431000.0,3,1.75,1630,9000,1.0,Good,7,1630,0.0,1956,0.0,1600,11120,"[47.4521, -122.36]",1.7142857142857142,5.521472392638037,1.01875,543.3333333333334,medium
3157,2759800110,485000.0,3,2.5,1840,8250,1.0,Average,8,1340,500.0,1958,0.0,1970,7920,"[47.7767, -122.378]",1.2,4.483695652173913,0.934010152284264,613.3333333333334,medium
3158,579000096,780000.0,3,1.5,1620,7500,1.0,Good,8,1620,0.0,1949,0.0,2440,7800,"[47.7014, -122.381]",2.0,4.62962962962963,0.6639344262295082,540.0,medium
3159,9169600096,720000.0,2,1.5,1840,9000,1.0,Average,8,1340,500.0,1957,0.0,1880,7560,"[47.5281, -122.388]",1.3333333333333333,4.891304347826087,0.9787234042553191,920.0,medium
3160,1226059112,415000.0,3,1.0,1360,73616,1.0,Average,7,1360,0.0,1971,0.0,2040,50965,"[47.7528, -122.119]",3.0,54.129411764705885,0.6666666666666666,453.3333333333333,medium
3161,6021503830,480000.0,4,1.0,2080,5500,1.0,Average,7,1040,1040.0,1941,0.0,1280,4000,"[47.6838, -122.386]",4.0,2.644230769230769,1.625,520.0,medium
3162,3824100291,452250.0,4,2.25,2550,10000,1.0,Good,7,1560,990.0,1979,0.0,2440,10000,"[47.77, -122.259]",1.7777777777777777,3.9215686274509802,1.0450819672131149,637.5,medium
3163,9264921030,316000.0,3,2.5,2550,8170,2.0,Average,8,2550,0.0,1985,0.0,1840,8823,"[47.31100000000001, -122.345]",1.2,3.203921568627451,1.3858695652173914,850.0,medium
3164,8073000495,700000.0,2,1.0,1160,17635,1.0,Average,6,1160,0.0,1945,0.0,1510,13122,"[47.5117, -122.248]",2.0,15.202586206896552,0.7682119205298014,580.0,low
3165,7129304105,285000.0,4,2.0,1760,5500,1.0,Average,7,780,980.0,1925,2004.0,1510,5500,"[47.5183, -122.265]",2.0,3.125,1.1655629139072847,440.0,medium
3166,525049085,575000.0,3,1.75,1720,4050,1.0,Very Good,7,860,860.0,1906,0.0,1720,4410,"[47.6782, -122.314]",1.7142857142857142,2.354651162790698,1.0,573.3333333333334,medium
3167,6117500785,590000.0,3,2.25,2300,12430,1.0,Good,8,1580,720.0,1960,0.0,2500,12430,"[47.435, -122.347]",1.3333333333333333,5.404347826086957,0.92,766.6666666666666,medium
3168,6115400008,587500.0,4,1.75,2500,20868,1.0,Average,8,1600,900.0,1956,0.0,2170,15026,"[47.431, -122.338]",2.2857142857142856,8.3472,1.152073732718894,625.0,medium
3169,4024101545,364000.0,4,2.25,1750,10270,1.5,Good,8,1750,0.0,1968,0.0,1750,10127,"[47.7612, -122.31]",1.7777777777777777,5.868571428571428,1.0,437.5,medium
3170,8651511220,490000.0,3,2.5,1890,10190,2.0,Average,8,1890,0.0,1986,0.0,2080,9794,"[47.6478, -122.061]",1.2,5.391534391534392,0.9086538461538461,630.0,medium
3171,5561301280,410000.0,3,2.25,1800,36704,1.0,Good,8,1360,440.0,1978,0.0,2730,36404,"[47.4688, -122.013]",1.3333333333333333,20.391111111111112,0.6593406593406593,600.0,medium
3172,3629800100,520000.0,3,2.5,2160,4297,2.0,Average,9,2160,0.0,1999,0.0,2160,3968,"[47.5476, -122.012]",1.2,1.9893518518518518,1.0,720.0,medium
3173,6141100750,389000.0,3,1.0,1380,6591,1.0,Good,7,1380,0.0,1947,0.0,1610,6594,"[47.7164, -122.351]",3.0,4.776086956521739,0.8571428571428571,460.0,medium
3174,2770605065,450000.0,2,1.0,1180,6000,1.0,Average,7,1180,0.0,1910,0.0,1600,6000,"[47.6531, -122.373]",2.0,5.084745762711864,0.7375,590.0,medium
3175,2517100490,325000.0,3,2.5,2550,4240,2.0,Average,7,2550,0.0,2006,0.0,2550,4240,"[47.3986, -122.169]",1.2,1.6627450980392158,1.0,850.0,medium
3176,4083801785,660000.0,2,1.0,1070,5000,1.0,Average,7,1070,0.0,1924,0.0,1400,4000,"[47.6631, -122.337]",2.0,4.672897196261682,0.7642857142857142,535.0,medium
3177,4318200405,850000.0,3,2.25,2870,8170,2.0,Average,10,2250,620.0,1995,0.0,1310,8170,"[47.5363, -122.385]",1.3333333333333333,2.846689895470383,2.1908396946564888,956.6666666666666,high
3178,2329810590,285000.0,3,2.5,1940,9874,2.0,Average,7,1940,0.0,1990,0.0,1860,8875,"[47.3794, -122.113]",1.2,5.089690721649484,1.043010752688172,646.6666666666666,medium
3179,2768301214,395000.0,2,1.0,870,3121,1.0,Good,7,870,0.0,1923,0.0,1570,1777,"[47.6659, -122.369]",2.0,3.5873563218390805,0.554140127388535,435.0,medium
3180,1931301105,440000.0,3,2.0,1550,2401,2.0,Average,7,1550,0.0,1996,0.0,1550,3446,"[47.6545, -122.348]",1.5,1.5490322580645162,1.0,516.6666666666666,medium
3181,3343903640,249000.0,3,1.75,1400,5648,1.5,Very Good,6,1400,0.0,1917,0.0,2320,9420,"[47.5133, -122.196]",1.7142857142857142,4.034285714285715,0.603448275862069,466.6666666666667,low
3182,8813400245,635000.0,3,1.75,1210,4400,1.5,Good,8,1210,0.0,1930,0.0,2020,3750,"[47.6621, -122.288]",1.7142857142857142,3.6363636363636362,0.599009900990099,403.3333333333333,medium
3183,3521049048,515000.0,3,2.5,3430,48993,2.0,Average,9,3430,0.0,2001,0.0,2460,36256,"[47.2609, -122.27]",1.2,14.283673469387756,1.3943089430894309,1143.3333333333333,medium
3184,1118001645,1400000.0,3,3.25,3020,6073,2.0,Good,9,3020,0.0,1954,0.0,3020,7700,"[47.6332, -122.29]",0.9230769230769231,2.0109271523178807,1.0,1006.6666666666666,medium
3185,2968801105,200000.0,2,1.0,950,8100,1.0,Average,6,950,0.0,1955,0.0,1620,7630,"[47.4572, -122.351]",2.0,8.526315789473685,0.5864197530864198,475.0,low
3186,3524039209,1140000.0,4,2.75,3370,8103,1.0,Average,9,1970,1400.0,1970,2014.0,2120,6360,"[47.5232, -122.383]",1.4545454545454546,2.4044510385756674,1.5896226415094339,842.5,medium
3187,952003480,445000.0,4,1.0,1460,4600,1.0,Average,6,780,680.0,1946,0.0,1560,4600,"[47.566, -122.38]",4.0,3.1506849315068495,0.9358974358974359,365.0,low
3188,2877102670,555000.0,3,1.5,1740,4200,1.5,Good,7,1640,100.0,1920,0.0,1660,3750,"[47.6782, -122.361]",2.0,2.413793103448276,1.0481927710843373,580.0,medium
3189,5014000100,537000.0,4,2.0,1720,6413,1.0,Good,7,860,860.0,1950,0.0,1280,6413,"[47.5734, -122.395]",2.0,3.728488372093023,1.34375,430.0,medium
3190,7399301050,315000.0,3,1.75,1480,7500,1.0,Good,7,1480,0.0,1968,0.0,1480,7500,"[47.4629, -122.187]",1.7142857142857142,5.0675675675675675,1.0,493.3333333333333,medium
3191,6979940100,805000.0,5,2.5,3320,7266,2.0,Average,9,3320,0.0,2000,0.0,3060,10269,"[47.5862, -122.054]",2.0,2.18855421686747,1.0849673202614378,664.0,medium
3192,8731982840,414000.0,4,2.5,3490,9030,1.5,Good,8,3490,0.0,1969,0.0,2540,8400,"[47.3198, -122.386]",1.6,2.5873925501432664,1.374015748031496,872.5,medium
3193,6909200037,375000.0,2,1.5,1160,1648,2.0,Average,7,1160,0.0,2002,0.0,1458,2351,"[47.5916, -122.293]",1.3333333333333333,1.4206896551724137,0.7956104252400549,580.0,medium
3194,1160000115,401000.0,4,1.75,3010,12523,1.0,Average,8,1780,1230.0,1952,0.0,2040,7560,"[47.707, -122.316]",2.2857142857142856,4.160465116279069,1.4754901960784315,752.5,medium
3195,7893207665,210000.0,3,1.0,1030,4583,1.0,Average,7,1030,0.0,1967,0.0,1730,8023,"[47.4231, -122.329]",3.0,4.4495145631067965,0.5953757225433526,343.3333333333333,medium
3196,8024201270,365000.0,2,1.0,980,5110,1.0,Good,7,780,200.0,1939,0.0,1430,5110,"[47.7002, -122.314]",2.0,5.214285714285714,0.6853146853146853,490.0,medium
3197,3800008,178000.0,5,1.5,1990,18200,1.0,Average,7,1990,0.0,1960,0.0,1860,8658,"[47.4938, -122.262]",3.3333333333333335,9.14572864321608,1.0698924731182795,398.0,medium
3198,6788200931,710000.0,2,1.0,1790,4000,1.0,Good,7,1040,750.0,1923,0.0,1310,4000,"[47.6405, -122.301]",2.0,2.2346368715083798,1.366412213740458,895.0,medium
3199,723049596,255000.0,2,1.0,810,7980,1.0,Poor,6,810,0.0,1928,0.0,1440,7980,"[47.489, -122.337]",2.0,9.851851851851851,0.5625,405.0,low
3200,7214711270,528000.0,5,2.25,2940,38009,1.0,Average,8,1700,1240.0,1977,0.0,2620,38300,"[47.7653, -122.077]",2.2222222222222223,12.928231292517006,1.1221374045801527,588.0,medium
3201,4136980090,537000.0,4,4.25,4883,26040,2.0,Average,10,3859,1024.0,2006,0.0,3736,9870,"[47.26300000000001, -122.216]",0.9411764705882353,5.332787220970714,1.3070128479657388,1220.75,high
3202,9278200131,442000.0,4,1.5,1360,6110,1.0,Average,7,1010,350.0,1955,0.0,1520,6110,"[47.5755, -122.396]",2.6666666666666665,4.492647058823529,0.8947368421052632,340.0,medium
3203,4046600750,375000.0,3,1.75,1370,19550,1.0,Average,7,1370,0.0,1978,0.0,1430,17550,"[47.7002, -121.912]",1.7142857142857142,14.27007299270073,0.958041958041958,456.6666666666667,medium
