,price
2576,1240000.0
2373,469000.0
17323,476800.0
6633,471000.0
17726,290000.0
21500,440000.0
1773,300000.0
17895,428000.0
9473,165000.0
13359,698000.0
21373,418500.0
5640,980000.0
11236,575000.0
9001,603500.0
9287,587750.0
2515,166000.0
17309,379000.0
4262,562000.0
16476,220000.0
14378,430000.0
415,570000.0
13021,259250.0
5013,702500.0
14564,335750.0
5778,270000.0
7188,457500.0
12897,429000.0
3695,632500.0
710,390000.0
17684,225000.0
4503,300000.0
14058,235000.0
19211,1060000.0
9441,300000.0
18345,332500.0
14335,314000.0
16979,302000.0
1495,499950.0
13651,655000.0
18480,808000.0
6249,335950.0
9433,350000.0
13981,370000.0
4091,265000.0
17505,645500.0
2888,210500.0
4928,360000.0
7209,605000.0
1523,775000.0
16328,280000.0
15505,242000.0
7249,659500.0
5206,895000.0
1241,170000.0
1406,283500.0
3319,359000.0
21365,339950.0
19659,280000.0
916,324000.0
527,1600000.0
16219,600000.0
13692,490000.0
12037,270000.0
16613,799500.0
21236,272000.0
2819,332000.0
11136,380000.0
13809,447500.0
21056,637850.0
14245,760000.0
20531,362500.0
6264,530000.0
13287,328000.0
3012,219950.0
18659,275000.0
12277,156601.0
9678,303000.0
18539,1120000.0
12510,355000.0
6107,590300.0
13943,1160000.0
774,390000.0
14557,895000.0
1631,177500.0
18962,335000.0
15936,325000.0
11500,210000.0
16129,229900.0
8661,195000.0
2750,856000.0
13751,350000.0
16554,440000.0
20194,570000.0
15983,415000.0
20536,298450.0
19972,897000.0
14354,490000.0
10124,338000.0
9183,267100.0
598,515000.0
4562,203000.0
14460,610000.0
4001,395000.0
4659,409000.0
10097,679975.0
11876,567000.0
14919,495500.0
4684,465000.0
14728,410000.0
5672,329000.0
6217,672000.0
8663,450000.0
13684,818500.0
12621,265000.0
5080,469950.0
14941,650000.0
5790,327500.0
15002,325000.0
11036,450000.0
11731,485000.0
1446,5350000.0
19805,480000.0
12181,560000.0
15001,266000.0
13033,840000.0
20503,425000.0
16295,330000.0
7309,330000.0
7034,430000.0
6000,252000.0
16117,434400.0
2837,280000.0
14112,875000.0
3757,1910000.0
3218,638000.0
11324,590000.0
9971,730000.0
3520,350000.0
6594,453000.0
5947,705000.0
13908,460000.0
2588,415000.0
4695,1200000.0
18157,339000.0
15502,724000.0
5241,260000.0
9950,440000.0
14965,724950.0
14149,279000.0
20334,785000.0
8643,244900.0
6806,385000.0
21072,498000.0
9044,350000.0
19577,257000.0
16138,350000.0
10415,447000.0
2464,1280000.0
19763,672500.0
17342,905000.0
19506,268000.0
4483,340000.0
20187,780000.0
9180,139000.0
14439,532000.0
14700,515000.0
21292,580000.0
19474,649950.0
12481,399000.0
7234,315000.0
4608,240000.0
10731,371000.0
16214,202500.0
500,650000.0
16339,201000.0
18149,660500.0
16912,501000.0
1046,499000.0
6327,400000.0
9193,625000.0
17971,440000.0
14454,307000.0
14661,390000.0
21325,895950.0
15500,500000.0
14452,280000.0
3139,215000.0
19823,472000.0
13939,262500.0
18115,382880.0
17753,2050000.0
777,493000.0
12617,340000.0
11644,272000.0
3138,485000.0
4019,960000.0
9386,285000.0
9553,516200.0
15971,447000.0
13957,600000.0
11758,1850000.0
10496,465000.0
15132,245000.0
12562,184000.0
6083,150000.0
9305,903000.0
2982,765000.0
17146,429900.0
19158,205950.0
11446,350000.0
18397,1250000.0
5890,513000.0
16357,230000.0
12188,565000.0
9187,279950.0
10474,301350.0
9156,235750.0
6005,495000.0
565,435000.0
4118,282000.0
5899,209900.0
16624,313500.0
840,282000.0
3888,695500.0
9834,818000.0
16250,315000.0
7641,345000.0
20308,310000.0
8655,549950.0
2666,1380000.0
19381,725000.0
9341,295000.0
4092,599999.0
10630,738000.0
765,560000.0
1440,352950.0
15413,404000.0
11343,790000.0
13342,530000.0
3872,408000.0
16642,324900.0
19937,260000.0
16175,590000.0
4865,475000.0
16632,440500.0
2620,606000.0
16153,375000.0
14703,289000.0
15197,915000.0
6709,602000.0
10220,350000.0
3026,505000.0
16615,598000.0
4102,1040000.0
1298,588000.0
20131,345000.0
6338,505000.0
2022,475000.0
18462,3300000.0
20957,1240000.0
7372,713000.0
9385,840000.0
2685,385195.0
19042,399500.0
71,325000.0
10603,652000.0
7785,225000.0
1025,271310.0
9103,1360000.0
9404,430000.0
8650,355000.0
15829,518000.0
14569,417000.0
19055,250000.0
17417,410000.0
9537,305000.0
9636,399888.0
3499,500000.0
2496,207500.0
13090,453000.0
13143,637000.0
2422,808900.0
18860,1950000.0
12639,945000.0
2732,700000.0
80,390000.0
4217,379260.0
4242,425000.0
3811,525000.0
14205,320000.0
12104,267300.0
8148,945800.0
19698,505000.0
1359,2200000.0
18316,494000.0
9840,875000.0
18512,220000.0
2162,250000.0
879,414900.0
1578,380000.0
7573,680000.0
1509,390000.0
18842,520000.0
20264,785000.0
18650,395000.0
4112,470000.0
16178,290000.0
1845,520000.0
20371,580000.0
7838,1210000.0
4568,549900.0
6963,447500.0
11226,260000.0
11794,512000.0
12753,529100.0
20833,329950.0
14910,590000.0
5279,210000.0
13553,806000.0
14008,170000.0
9434,593000.0
3614,458950.0
2108,490000.0
10778,316000.0
7773,575000.0
20884,320000.0
6032,550000.0
5323,385000.0
18531,235000.0
12672,312500.0
11351,870000.0
4183,400800.0
12636,2540000.0
20319,405000.0
16108,285000.0
636,214000.0
8983,590000.0
3219,290000.0
15075,321000.0
6282,275000.0
15809,435000.0
12077,257000.0
14366,765000.0
1193,632000.0
45,488000.0
12409,263000.0
19104,747500.0
976,237500.0
15348,720000.0
6786,560000.0
11710,465000.0
2963,510000.0
5563,370000.0
13387,1820000.0
9776,850000.0
11853,349900.0
4515,369000.0
9581,270000.0
19867,515000.0
1975,695000.0
5121,299000.0
17515,340000.0
15797,440000.0
20456,479349.0
14237,185000.0
6889,225000.0
17654,465000.0
19424,505000.0
12761,290000.0
11032,280000.0
7616,224500.0
16730,206000.0
18041,525000.0
10239,395000.0
1751,368000.0
16641,395000.0
13160,220000.0
432,1000000.0
11591,820000.0
5167,200500.0
7600,430000.0
1832,189650.0
9632,330000.0
14093,600000.0
10264,597157.0
37,640000.0
8768,540000.0
12034,350500.0
6203,435000.0
3988,525000.0
15746,182200.0
713,215000.0
559,331500.0
17354,286000.0
15772,400000.0
2335,358000.0
21513,670000.0
8831,485000.0
12593,730000.0
9073,473000.0
13102,402000.0
8759,470000.0
17518,500000.0
20858,775000.0
10437,304950.0
18100,645000.0
16126,354000.0
8330,1300000.0
7432,630000.0
16451,200000.0
8431,374900.0
2670,569000.0
3747,416000.0
14524,996000.0
1597,455000.0
17000,482000.0
4490,425000.0
20475,576000.0
19941,840000.0
9372,1050000.0
17473,600000.0
6007,587000.0
18515,491150.0
4302,649950.0
3006,430000.0
14771,825000.0
8282,431750.0
17643,820000.0
1690,825000.0
625,289500.0
7523,935000.0
5830,440000.0
1741,508000.0
14786,210000.0
12648,583000.0
20127,1010000.0
2829,250250.0
16307,420000.0
16620,225000.0
19633,1260000.0
12591,470950.0
19463,850000.0
20266,216000.0
10447,774950.0
17591,183000.0
7939,441500.0
8027,333000.0
3413,368000.0
16229,300000.0
21152,630500.0
19781,282000.0
906,255000.0
9228,700000.0
19432,310000.0
760,565000.0
3118,1320000.0
986,260000.0
13523,310000.0
15100,299000.0
17679,295000.0
12727,425000.0
12119,219950.0
12333,353000.0
18920,460000.0
10245,720001.0
295,879000.0
14491,499950.0
11735,495000.0
1785,552500.0
4382,700000.0
2258,208000.0
5318,319950.0
5854,473000.0
18843,229500.0
9476,349170.0
17890,950000.0
15279,78000.0
15469,480000.0
9904,234000.0
5733,265000.0
5769,310000.0
8741,445000.0
15816,540000.0
8462,695000.0
7986,342000.0
18876,391265.0
3574,405000.0
13740,230000.0
7407,663500.0
18872,680000.0
17306,475000.0
7313,525000.0
2648,259000.0
2586,406000.0
8903,465000.0
6576,536000.0
3160,415000.0
11009,315000.0
3182,635000.0
13548,500000.0
11672,510000.0
2377,172040.0
4803,437500.0
4218,356000.0
5692,559000.0
18881,850000.0
20768,660000.0
5392,200000.0
9116,562000.0
10615,892500.0
21420,255000.0
9371,533000.0
20599,375000.0
18573,1100000.0
12544,325000.0
18461,263700.0
16195,375000.0
14402,700180.0
8978,1100000.0
15067,939000.0
9291,400000.0
10538,947500.0
17501,545000.0
5372,610000.0
1879,349000.0
1613,290000.0
5829,447500.0
19852,979000.0
20037,555000.0
21037,775900.0
2015,580000.0
14171,599000.0
20632,524225.0
13789,760000.0
5756,215000.0
603,460000.0
5329,625000.0
9753,299950.0
20292,525000.0
17980,320000.0
7012,292000.0
10824,950000.0
243,225000.0
17464,597500.0
12299,535000.0
8298,473000.0
6802,800000.0
10829,265000.0
12540,312000.0
20354,1210000.0
20725,345500.0
11220,225000.0
4830,430000.0
14349,800000.0
5344,386591.0
5202,500000.0
15846,280000.0
19916,820000.0
17579,754999.0
15440,464550.0
1186,343000.0
3960,364950.0
3873,410000.0
179,330000.0
19935,345000.0
18010,735000.0
13155,695000.0
10370,490000.0
4793,369950.0
7436,237000.0
15308,999000.0
5958,807000.0
1800,519000.0
15011,310000.0
9449,762500.0
20776,699999.0
6038,321000.0
6502,3650000.0
8221,342888.0
20831,475000.0
2801,478000.0
16557,680000.0
12801,535000.0
2922,353000.0
19168,350000.0
7741,500000.0
11248,865000.0
8469,410988.0
19989,1400000.0
1245,1230000.0
18406,240000.0
4537,700000.0
4053,650000.0
5931,261000.0
3239,491500.0
108,680000.0
16164,257000.0
14943,382000.0
18749,731781.0
15455,335000.0
11319,305000.0
18273,1860000.0
5844,1530000.0
3534,355000.0
4394,249950.0
5873,241000.0
11330,343500.0
19926,455000.0
16468,157500.0
15869,400000.0
17751,410000.0
4348,259950.0
3567,277950.0
21120,515000.0
15613,705000.0
12560,638000.0
14972,368750.0
17807,370000.0
5150,370000.0
14563,505000.0
12259,450000.0
12976,300000.0
13822,245000.0
19868,350000.0
12381,347000.0
973,765000.0
12257,550000.0
4299,330000.0
20481,599950.0
3653,715000.0
5872,651100.0
4838,407500.0
7598,518000.0
7377,249950.0
3036,280000.0
14791,189000.0
3088,691000.0
19337,390000.0
7195,500000.0
9267,329000.0
12614,209900.0
7464,297500.0
2825,864000.0
13458,745000.0
6330,400000.0
10,662500.0
10839,500000.0
5868,438000.0
8855,281000.0
1426,914600.0
19454,305000.0
11457,451000.0
19202,229500.0
19353,530000.0
4814,895000.0
16125,290000.0
17380,145000.0
16305,500000.0
10585,580000.0
2784,669000.0
20643,398096.0
14184,245000.0
8515,320000.0
1344,620000.0
19919,515000.0
372,530000.0
909,234000.0
11798,429950.0
3399,115000.0
496,725000.0
17106,342000.0
15764,435000.0
17960,200000.0
11662,255000.0
5302,1120000.0
12121,650000.0
11415,235000.0
1244,780000.0
4365,1150000.0
18013,500000.0
1195,361000.0
2990,320000.0
4953,317000.0
1423,780000.0
12824,930000.0
256,385000.0
8205,453000.0
20428,500012.0
8480,674000.0
6287,236000.0
13754,505000.0
16533,335500.0
16366,629950.0
19827,465000.0
21388,353000.0
13744,199950.0
19772,349900.0
1232,250275.0
17361,492500.0
12912,575000.0
10867,440000.0
7522,487000.0
9304,790000.0
14993,270000.0
16084,799900.0
7880,439000.0
19371,539000.0
5130,220000.0
5912,230000.0
8459,345000.0
3923,635000.0
6127,699000.0
14275,540000.0
12637,325000.0
13027,777700.0
7819,299000.0
6507,535000.0
21035,397500.0
18878,575000.0
13590,585000.0
15602,797000.0
1379,234000.0
7689,762000.0
3688,188200.0
11903,464950.0
5874,3420000.0
13544,311000.0
4759,310000.0
4512,425000.0
12858,860000.0
21491,377500.0
3790,255500.0
8812,250000.0
5799,272000.0
652,325000.0
12570,431000.0
20836,595000.0
18086,505400.0
11665,218000.0
7872,299995.0
19641,440000.0
12295,349950.0
5328,195000.0
7219,123000.0
19175,935000.0
12484,440000.0
11162,454900.0
13715,1330000.0
6152,450000.0
11663,244000.0
10708,912000.0
14866,416100.0
21088,585000.0
18460,571500.0
14568,525000.0
11161,350000.0
15723,255000.0
21590,1010000.0
14323,830000.0
17126,334999.0
13768,585000.0
2916,160000.0
19499,267000.0
1506,442000.0
14417,735000.0
10588,783200.0
2130,250000.0
11846,700000.0
13856,1890000.0
1648,284950.0
4890,721000.0
730,501000.0
6766,396000.0
21305,1350000.0
14975,840000.0
8201,579000.0
20458,379000.0
13534,250000.0
11624,254000.0
9937,374950.0
20307,672000.0
5221,227450.0
20827,925000.0
2709,305000.0
14255,130000.0
5902,489000.0
16722,1190000.0
21361,403000.0
20172,602000.0
20256,650000.0
1543,250000.0
12120,375000.0
17902,675000.0
3126,1270000.0
1156,305000.0
17526,447500.0
5985,780000.0
32,687500.0
7187,875000.0
19627,650000.0
20066,478000.0
18936,559000.0
9779,900000.0
9176,190000.0
16612,950000.0
6300,313000.0
1610,454000.0
939,565000.0
2296,900000.0
4023,1350000.0
16733,630000.0
21043,664950.0
8749,733000.0
745,560000.0
4083,515000.0
20045,700000.0
20610,389500.0
5582,450000.0
2877,334000.0
15059,925000.0
4701,775000.0
9933,749500.0
17615,1100000.0
2651,1000000.0
18870,380000.0
15467,338000.0
5646,352500.0
18773,330000.0
11194,600000.0
1821,607000.0
20154,749950.0
7413,275500.0
9522,487500.0
19525,252500.0
7146,530000.0
957,345500.0
2110,1640000.0
13813,199000.0
5108,800000.0
17694,349950.0
7631,250000.0
21134,1400000.0
19648,275000.0
20796,351999.0
7923,250000.0
20651,496000.0
14654,729000.0
10960,455000.0
8847,470000.0
19569,312500.0
19290,370000.0
16801,175000.0
13170,161000.0
15923,279000.0
10391,406500.0
2960,310000.0
4640,560000.0
2399,450000.0
7310,286000.0
7251,308950.0
5487,200000.0
20193,659000.0
18809,569000.0
12000,375000.0
17982,253000.0
16790,1650000.0
9597,608000.0
17959,458450.0
2625,500000.0
16914,734950.0
10779,310000.0
9657,1400000.0
11340,1160000.0
3148,389000.0
7024,424500.0
3346,845000.0
2873,600000.0
13927,754000.0
12108,400000.0
8297,256500.0
12844,240000.0
16900,425000.0
15155,616200.0
21298,458000.0
76,380000.0
14674,569950.0
16762,560000.0
6524,870000.0
18008,539950.0
19361,440000.0
6651,515000.0
4947,452000.0
15314,1310000.0
10452,519500.0
9967,755000.0
16463,414000.0
93,430000.0
5166,169000.0
17886,778000.0
20759,660000.0
2731,278500.0
13066,531000.0
7171,260000.0
6791,830000.0
14410,580050.0
4810,285000.0
11373,420000.0
13203,579000.0
21522,324000.0
2338,230000.0
13185,680000.0
6111,277500.0
7844,335000.0
15025,2000000.0
1885,410500.0
13307,685000.0
5773,417500.0
4323,395000.0
8190,500000.0
17252,620000.0
21173,530200.0
2,180000.0
13111,381000.0
5255,220000.0
2759,860000.0
15012,439000.0
12696,425000.0
12222,385000.0
11544,357000.0
9629,372500.0
9425,665000.0
11391,620000.0
7849,850000.0
3175,325000.0
10041,665000.0
16651,442000.0
2465,332000.0
1293,420000.0
5393,760000.0
5404,439950.0
14190,273000.0
14279,346500.0
8641,510000.0
7842,169900.0
12550,660000.0
13871,699000.0
3621,356000.0
2317,471000.0
7086,309000.0
2185,330000.0
4477,520000.0
10082,362000.0
1155,790000.0
13477,434900.0
329,790000.0
13825,280000.0
9920,672800.0
12447,1900000.0
18675,470000.0
3227,511718.0
6521,450000.0
2997,637000.0
19443,387000.0
18614,380000.0
16218,254000.0
4392,660000.0
16222,165000.0
18210,459800.0
15174,473000.0
17156,630000.0
2463,500000.0
13098,381000.0
2846,306000.0
18173,273500.0
8872,269000.0
7586,460000.0
9804,540000.0
18422,690000.0
2191,760000.0
9921,495000.0
14401,245000.0
6668,590000.0
2070,225000.0
8163,470500.0
21141,700000.0
7593,245000.0
6302,751750.0
3416,375000.0
5909,575000.0
17254,279000.0
21385,438000.0
16846,585000.0
14247,712000.0
13694,307500.0
12787,320000.0
7581,163000.0
4047,339888.0
21183,427005.0
15419,546000.0
16647,237000.0
5298,99000.0
18319,468000.0
2322,437000.0
4240,865000.0
12863,299000.0
14803,260000.0
6745,320000.0
10947,137900.0
2492,322000.0
7612,377000.0
11331,334900.0
6902,469000.0
9769,505000.0
12868,560000.0
5234,292600.0
9069,351000.0
3272,153503.0
10141,670000.0
5273,350000.0
13357,600000.0
2889,406650.0
18439,885250.0
788,232500.0
20585,540000.0
3347,401500.0
13824,465000.0
16442,470000.0
13480,852500.0
20658,1050000.0
14963,385000.0
19722,299000.0
13661,338000.0
19392,525000.0
6196,421500.0
7694,345000.0
6028,680000.0
3377,485000.0
583,439000.0
9972,655000.0
11979,897500.0
17246,500000.0
12694,245000.0
9759,514950.0
349,387000.0
21221,800000.0
13932,975000.0
8005,550000.0
3349,1100000.0
19704,327555.0
801,1220000.0
11721,295000.0
3531,470000.0
15736,485000.0
9173,400000.0
11650,790000.0
19766,362500.0
20835,447500.0
5173,1160000.0
13996,340000.0
20952,324500.0
20955,525000.0
16321,1350000.0
14757,700000.0
3091,348000.0
20854,409000.0
15466,195500.0
7709,151600.0
6853,406100.0
2756,400000.0
6458,755000.0
20789,469000.0
1616,549500.0
6942,319990.0
12922,835000.0
2170,501000.0
6460,455000.0
17013,445000.0
5087,823000.0
10025,560000.0
12059,450000.0
17051,225000.0
8077,787000.0
18516,390000.0
14902,367000.0
17003,170000.0
5615,385000.0
10974,395000.0
20967,303210.0
8974,503045.0
10067,520000.0
17005,357000.0
9481,328000.0
10556,290500.0
2401,453000.0
8736,272000.0
8111,320600.0
12397,235000.0
13320,325000.0
20933,379950.0
12909,275000.0
20978,650000.0
16752,615000.0
11139,256750.0
9998,160000.0
7232,230000.0
3878,265000.0
6912,540000.0
13337,681716.0
1702,469000.0
19336,1950000.0
5641,720000.0
15601,260000.0
1124,302000.0
4521,320000.0
13717,325000.0
11215,753000.0
3541,312500.0
11471,255000.0
16884,760000.0
7764,276000.0
13713,231500.0
9763,315000.0
16546,310000.0
12988,725000.0
17910,420000.0
21345,472000.0
2211,398000.0
14847,375000.0
20803,208800.0
11612,614000.0
3133,390000.0
13959,212000.0
7972,590000.0
4677,650000.0
21570,505000.0
5938,387000.0
4320,459500.0
10032,555000.0
16424,755000.0
2107,307000.0
17378,179950.0
9377,415500.0
12165,595000.0
12645,290000.0
3034,310000.0
17286,669000.0
17463,293000.0
7062,750000.0
4663,390000.0
15521,1050000.0
11478,370900.0
